title,company,date,link,description
Product Data Analyst,Pango,2024-06-18,https://il.linkedin.com/jobs/view/product-data-analyst-at-pango-3952332166?position=7&pageNum=0&refId=NQvFCH93VGMjkM%2BLAVbsDg%3D%3D&trackingId=%2BzqqlCt4BcK8GCWnnOxfNw%3D%3D&trk=public_jobs_jserp-result_search-card,"About Us:

With more than 15 years of activity, and over 3 million customers (and still growing), Pango’s app has become synonymous with driver and vehicle solutions. It is a known brand and one of the most widespread applications in Israel.

About the job:

We’re looking for a full-time Product Data Analyst to join our Data Analytics team.

Play a key role in all relevant product decisions, by identifying areas for improvement and recommending opportunities for growth.

If you love digging into numbers and creating insights, if you want to take part in shaping product and business decisions, if you are self motivated, smart and keen about challenges your place is with us!

As a Product Data Analyst on our team, you will:

Analyse large and complex data set, creating smart and clear insights.
Build and maintain reports, dashboards, and metrics to monitor performance.
Use cutting edge technological stack to analyse business performance and decisions, identify patterns and trends, define and develop KPIs and other measurement tools.
Establish a strong communication channel and build excellent working relationships with a diverse set of stakeholders like Product, Marketing, Finance, Sales, Data and R&D teams.
Provide them with actionable recommendations, insights, and conclusions.
Work closely with our Product and Marketing teams, to create and improve personalized user journeys, user segmentation.
Analyse campaigns, key metrics, and identify opportunities to increase engagement and conversion.
Collect and analyse App behavioral data and campaigns success.
Defining, managing, and owning marketing automation platform and KPI’s.




What you need is:

Bachelor’s degree in Industrial Engineering, Math, Statistics, Economics, or equivalent background.
1-2 years experience in quantitative analysis (as a Marketing, Product or Business Analyst).
Strong SQL skills.
Outstanding analytical & technical skills, with an ability to make data-driven decisions.
Strong communication, collaboration and interpersonal skills, great presentation skills with proven story-telling skills.
Ability to simplify a rather complex story in an interesting and meaningful way.
Quick-thinking, fast learner and problem solver, with strong attention to details.
Ability to work in a fast-paced environment, curious and independent.




Nice to have:

Statistical knowledge and experience using statistics for analyzing datasets.
Expert at data analysis and visualization. Working knowledge of BI visualization/analytic tools like PowerBI, Qlick, Tableau, Looker.
Familiarity with Marketing Automation tools (like Salesforce Pardot, Braze, Leanplum etc.).
MBA or master’s degree in related field.
Experience working on cloud services (GCP / AWS / Azure) - Advantage.
Show more "
אנליסט/ית BI עם סיווג,Elad Software Systems,2024-03-14,https://il.linkedin.com/jobs/view/%D7%90%D7%A0%D7%9C%D7%99%D7%A1%D7%98-%D7%99%D7%AA-bi-%D7%A2%D7%9D-%D7%A1%D7%99%D7%95%D7%95%D7%92-at-elad-software-systems-3857159335?position=10&pageNum=0&refId=NQvFCH93VGMjkM%2BLAVbsDg%3D%3D&trackingId=FQaDyB%2F3IEunmyYQFogaRw%3D%3D&trk=public_jobs_jserp-result_search-card,"תיאור ודרישות משרה

אנחנו מגייסים אנליסט/ית BI עם סיווג להצטרף לנבחרת מנצחת!

אנליסט/ית עם ראיה עסקית ואהבה ל- DATA. גישה טכנולוגית ויכולת עבודה תחת לחץ.

יכולת הבנת דרישה עסקית ותרגום שלה לדוחות ודשבורדים.

יכולת ללמוד כלים חדשים מהירה ועצמאית

מה נדרש?

סיווג ביטחוני רמה 2- חובה!

1-2 שנות ניסיון בפיתוח דוחות/דשבורדים ב- BI

שנתיים ניסיון לפחות בכתיבת SQL

הכרות טובה עם תהליכים עסקיים

יתרון לניסיון בעבודה בחברה פרויקטלית

מוזמנים להעביר קורות חיים


הפניה מיועדת לנשים וגברים כאחד
רק פניות מתאימות יענו
Show more "
Data Analyst (Blockchain ecosystem),Lightblocks Labs,2024-06-24,https://il.linkedin.com/jobs/view/data-analyst-blockchain-ecosystem-at-lightblocks-labs-3958009125?position=12&pageNum=0&refId=NQvFCH93VGMjkM%2BLAVbsDg%3D%3D&trackingId=kFwqN9GvO3IG%2BcqP3%2FSW9A%3D%3D&trk=public_jobs_jserp-result_search-card,"About Us

eoracle (By Lightblocks Labs) is pioneering the integration of real-world data with blockchain technology. eoracle bridge the gap between technology and economics within the blockchain ecosystem, through the creation of the ethereum oracle enhancing decentralized applications' scalability, security, and functionality.

Role Overview

We are looking for a Data Analyst who is passionate about blockchain technology and eager to derive actionable insights from complex datasets. This role is perfect for someone with a keen analytical mind and a drive to optimize performance, improve product offerings, and ensure the robustness of our decentralized oracle network. As a Data Analyst at eoracle, you will play a crucial role in analyzing protocol performance, operator behavior, and on-chain activities to drive strategic decisions and product improvements.

Responsibilities


Analyze the protocol's performance to draw actionable conclusions, such as ranking operators, improving incentives, and understanding potential attack surfaces.
Monitor and analyze operator behavior to provide insights that help eoracle understand the dynamics and motivations of its operators.
Conduct thorough analyses of on-chain activities to inform product improvements, such as usage patterns of specific feeds and identifying areas for enhancement.
Develop and maintain dashboards and reports that track key metrics and KPIs for internal and external stakeholders.
Collaborate with cross-functional teams, including product management and development, to ensure data-driven decision-making processes.
Utilize statistical methods and data analysis tools to identify trends, patterns, and anomalies within large datasets.


Requirements


Familiarity with blockchain technology and understanding of decentralized applications (DApps).
2+ years of experience in data analysis, preferably within the blockchain or fintech industry.
Bachelor's degree in Data Science, Statistics, Computer Science, or a related field.
Proficiency in data analysis tools and programming languages such as SQL, Python, R, or similar.
Strong analytical skills with the ability to interpret complex data and provide actionable insights.
Excellent communication skills, capable of conveying intricate data findings to both technical and non-technical stakeholders.


Preferred Qualifications


Experience with blockchain data analysis tools and platforms.
Advanced degree (Master's or PhD) in a relevant field.
Prior experience in analyzing on-chain activities and protocol performance within a blockchain environment.
A genuine enthusiasm for blockchain technology and a strong desire to stay updated with the latest industry trends and developments.


What We Offer


An opportunity to be at the forefront of blockchain innovation, making significant contributions to the field.
A dynamic, fast-paced startup environment where you can expect to be challenged and grow professionally.
The chance to work on projects that blend technology with economics, ideal for those passionate about these interconnected fields.


Excited to dive deep into blockchain data and help shape the future of decentralized applications? Let's talk!
Show more "
Technical Data Analyst,Varonis,2024-08-07,https://il.linkedin.com/jobs/view/technical-data-analyst-at-varonis-3921008031?position=15&pageNum=0&refId=NQvFCH93VGMjkM%2BLAVbsDg%3D%3D&trackingId=Ep14dHgB4rKQ1PhqnfNVfA%3D%3D&trk=public_jobs_jserp-result_search-card,"Summary

Data has never been more valuable and vulnerable. As cybercriminals become more sophisticated and regulations become stricter, organizations struggle to answer one key question: “Is my data safe?”

At Varonis, we see the world of cybersecurity differently. Instead of chasing threats, we believe that the most practical approach is to protect data from the inside out. We’ve building the industry’s first fully autonomous data security platform to help our customers dramatically reduce risk with minimal human effort.

At Varonis, we move fast. We’re an ultra-collaborative company with brilliant people who care deeply about the details. Together, we’re solving interesting and complex puzzles to keep the world’s data safe.

We work in a flexible, hybrid model, so you can choose the home-office balance that works best for you.

What we’re looking for:


Analyze and optimize raw and metadata based on company requests and business needs.
Translate requirements into effective solutions, coordinating internal and external resources to achieve desired outcomes.
Define key performance indicators (KPIs) ,interpret data using statistical techniques , and conduct data analysis to support business decisions.
Implement tracking and data collection methods, utilizing statistical techniques as needed.
Develop dashboards, key performance indicators (KPIs), and metrics for products, features, and infrastructure.
Provide insights and suggestions to stakeholders by conducting in-depth analysis and research.
Collaborate with engineering teams to enhance product visibility, serviceability, and quality.
Implement monitoring strategies and automate tasks to provide rapid feedback and diagnostics.
Monitor logs and metrics and create alerts to detect changes, issues, and potential attacks in production environments.
Develop and manage data pipelines, ETL processes, SQL procedures, and Python configuration scripts.
Perform troubleshooting and analysis, escalating issues as necessary and collaborating on cross-team issues.
Skills: KPI Reporting
Product Analysis
Data Visualization, Strategic Thinking
Problem Solving
Data Analytics
Critical Thinking Looker
Data Modeling
SQL ,Analytical Skills, Attention to Detail


Requirements:


Proven experience as a Data Analyst, in a technical environment- MUST
2+ years of strong proficiency in SQL for data manipulation and querying
2+ years of strong scripting experience.
Experience with SAAS product.
Kusto Query language – an Advantage.
Experience with data visualization tools and statistical analysis techniques (e.g. Python).
Familiarity with tracking and data collection methods, and ETL processes.
Strong troubleshooting ,excellent communication, problem-solving, and collaboration skills.
Self-learning and infinite curiosity.
Excellent teamwork skills and the ability to work autonomously.


We invite you to check out our Instagram Page to gain further insight into the Varonis culture!

@VaronisLife

Varonis is an equal opportunity employer. We evaluate qualified applicants without regard to race, color, religion, sex, national origin, disability, veteran status, and other legally protected characteristics.


Show more "
Senior Product/Data Analyst,AT&T Israel R&D Center,2024-07-24,https://il.linkedin.com/jobs/view/senior-product-data-analyst-at-at-t-israel-r-d-center-3959341057?position=16&pageNum=0&refId=NQvFCH93VGMjkM%2BLAVbsDg%3D%3D&trackingId=C4r%2B02Dcs4QfqOKcv5ri2Q%3D%3D&trk=public_jobs_jserp-result_search-card,"The product analytics team delivers valuable insights for data-driven decision for a mobile app that serves Millions of customers.

This application incorporates digital features related to Purchasing, Account Management, Billing and Payment and Support.

Our team oversees numerous business KPIs and employs cutting-edge tools and strategies.

We take responsibility for the entire process, from Event definition and data engineering (including some ML) to visualization tools.







Responsibilities:

Product-analysis activity for an application that serve millions of users
Analyze and explore through large complex data sets representing key business drivers, trends and operational metrics
Collaborate with data engineers to aggregate and clean large data sets in use
Conceptualize, create, automate and maintain dashboards for tracking key metrics and experiments
Proactively provide meaningful insights and actionable recommendations that drive decision




Requirements:

Minimum 5 years of experience as a Product/Business/Marketing/Data Analyst - Must
Defining and monitoring business KPIs – Must
Proficiency level of SQL – Must
Proficiency level of data visualization tools (Tableau/PowerBI/Google-Analytics/Mixpanel)
Python, ML familiarity – Advantage
Strong communication and storytelling capabilities
Very good English - Must
1 year in Web/App product analytics – Advantage
BSc/BA in a quantitative field such as Engineering/Mathematics/Physics/Economy – Advantage




We are hiring for various positions within the company, with some roles offered through outsourcing.

Join us and enjoy a dynamic and flexible work environment.

Show more "
Researcher,DRW,2024-08-05,https://il.linkedin.com/jobs/view/researcher-at-drw-3559697565?position=25&pageNum=0&refId=NQvFCH93VGMjkM%2BLAVbsDg%3D%3D&trackingId=%2FHGfjxigN3K61eqEWfLfEg%3D%3D&trk=public_jobs_jserp-result_search-card,"DRW is a technology-driven, diversified principal trading firm. We trade our own capital at our own risk, across a broad range of asset classes, instruments and strategies, in financial markets around the world. As the markets have evolved over the past 25 years, so has DRW – maximizing opportunities to include real estate, cryptoassets and venture capital. With over 1,000 employees at our Chicago headquarters and offices around the world, we work together to solve complex problems, challenge consensus and deliver meaningful results. It’s a place of high expectations, deep curiosity and thoughtful collaboration.




DRW is looking for highly skilled Ph.D. level researchers for an Algorithmic Trading Research Group in Tel Aviv. DRW office is located at the TLV expo center, right next to TLV University train station and offers highly competitive compensation packages.

Our formula for success is to hire exceptional people, encourage their ideas and reward their results with competitive compensation packages.




Researchers at DRW apply tools from a variety of disciplines including statistics, control theory, machine learning, optimization, and signal processing to develop algorithmic trading strategies. Our research team collaborates on idea generation and strategy development, while encouraging independent exploration and original approaches. Researchers have access to clean data integrated with a high-performance computing grid and the support of dedicated software developers.




Job Description

Develop algorithmic trading strategies and improve existing strategies
Identify inefficiencies in the financial markets and characterize them with mathematical models
Predict price movements using statistics, signal processing and machine learning
Apply optimization techniques to construct optimal portfolios
Design automated trading agents that achieve efficient execution
Direct software developers in the translation of the research into production software




Requirements

A Ph.D. with a focus on machine learning, signal processing, optimization, control or statistics
An interest in financial markets
Experience in handling large data sets using languages such as Python, R, MATLAB, or C++
Significant hands-on experience with formulating a research problem, conducting the research and developing a working system
Excellent communication skills
Prior experience in finance is not necessary; finance-specific training will be provided




For more information about DRW's processing activities and our use of job applicants' data, please view our Privacy Notice at https://drw.com/privacy-notice.




California residents, please review the California Privacy Notice for information about certain legal rights at https://drw.com/california-privacy-notice.

Show more "
Cyber Intelligence Researcher,Outseer,2024-07-25,https://il.linkedin.com/jobs/view/cyber-intelligence-researcher-at-outseer-3984674159?position=27&pageNum=0&refId=NQvFCH93VGMjkM%2BLAVbsDg%3D%3D&trackingId=izj0Rs%2FuntyAZr8KAhDAOA%3D%3D&trk=public_jobs_jserp-result_search-card,"About Outseer

At Outseer we are empowering our customers to liberate the world from digital fraud. Our market-leading enterprise fraud and authentication platform is used by thousands of financial institutions around the world to protect millions of customer accounts and billions of transactions annually. Leveraging proven data science, including our proprietary consortium data, our customers use our risk-based, machine learning platform to deliver the highest fraud detection rates, lowest false positive rates, and lowest customer intervention in the industry. We stop fraud, not customers. See what others can’t at outseer.com.

What You’ll Achieve

The Cyber Intelligence Researcher plays a crucial role in delivering proactive and effective cyber threat monitoring services to our clients. This involves identifying and addressing potential threats or breaches promptly. The role demands strong skills in research, analysis, and report writing, along with the ability to work collaboratively with customers and colleagues. This position is integral to Outseer’s FraudAction mission to combat digital fraud and cybercrime.

Essential Duties


Monitor key sources across the clear, deep, and dark web, as well as social media, to detect relevant threats and compromised data.
Conducting WEBINT/OSINT investigations.
Identify and evaluate new sources of information.
Produce insightful intelligence reports and deliverables for clients.
Serve as a point of contact (POC) for intelligence research, providing insights and consultation to various internal stakeholders.


Desired Requirements


2+ years of OSINT/WEBINT experience
Proficiency in foreign languages with Spanish being a significant advantage
Highly proficient in English both written and verbal
Understanding of cybersecurity concepts and terminology
Experience in dark web research
Background in cybercrime or fraud investigations a plus
Familiarity with intelligence analysis
Experience in Python is a significant advantage
Ability to learn quickly, be self-motivated and a team player
Independent, proactive, positive mindset


Desired Behaviors


Adaptability: Demonstrates flexibility and openness to change. Actively seeks and adopts improved approaches and processes.
Proactive Action: Takes initiative and is driven by results. Takes ownership of actions and outcomes, meeting commitments and striving for high performance.
Effective Workload Management: Makes timely decisions, prioritizes tasks effectively, solves problems, monitors results, and takes corrective action when necessary.
Technical Proficiency: Possesses a solid understanding of their role and responsibilities, demonstrating competence in performing tasks and utilizing relevant technical skills.
Continuous Learning: Takes personal responsibility for learning and development. Recognizes personal strengths and areas for improvement, actively seeks feedback, and embraces opportunities to learn.
Effective Communication: Demonstrates strong facilitation and written communication skills. Clearly articulates ideas and proposals, actively listens to colleagues' perspectives, and values diverse viewpoints.
Collaboration: Shares information, fosters teamwork, and contributes to a positive work environment. Actively collaborates with others and encourages a sense of unity and cooperation among team members.
Ethical Conduct and Competence: Acts with integrity and intent, displaying ethical character in all actions. Takes accountability for one's own behavior and aligns actions with the company's values and principles.
Good Citizenship: Represents the values and interests of Outseer. Acts as a positive ambassador for the company and contributes to the overall well-being and success of the organization.


Outseer is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions at Outseer are based on business needs, job requirements and individual qualifications, without regard to race, color, religion or belief, national, social or ethnic origin, sex (including pregnancy), age, physical, mental or sensory disability, HIV Status, sexual orientation, gender identity and/or expression, marital, civil union or domestic partnership status, past or present military service, family medical history or genetic information, family or parental status, or any other status protected by the laws or regulations in the locations where we operate. Outseer will not tolerate discrimination or harassment based on any of these characteristics. Outseer encourages applicants of all ages.
Show more "
Quantitative Researcher - Stock Intelligence,Similarweb,2024-08-04,https://il.linkedin.com/jobs/view/quantitative-researcher-stock-intelligence-at-similarweb-3966422367?position=31&pageNum=0&refId=NQvFCH93VGMjkM%2BLAVbsDg%3D%3D&trackingId=FQxo3fxeue5ygUXA8B7sjQ%3D%3D&trk=public_jobs_jserp-result_search-card,"Similarweb is the leading digital intelligence platform used by over 3500 global customers. Our wide range of solutions power the digital strategies of companies like Google, eBay, and Adidas.

We help our customers succeed in today’s digital world by giving them access to data-driven insights, competitive benchmarks, strategic analysis, and more.

In 2021, we went public on the New York Stock Exchange, and we haven’t stopped growing since!

We’re looking for a Quantitative Researcher to join our Stock Intelligence team. This team specializes in delivering unique data insights on publicly traded companies, catering to the needs of the world's top hedge funds.

As a Data Scientist, you will collaborate with our Investors Team Manager within the Research and Development (R&D) department.

Why is this role so important at Similarweb?

At Similarweb, data lies at the heart of everything we do. Our AI and machine learning capabilities are pivotal to our success, making this role crucial in driving innovation and delivering value to our customers. The Stock Intelligence team plays a vital role in creating actionable metrics for the financial industry, contributing significantly to our company's mission and impact.As a data scientist on the team, you will be using our proprietary raw data and products of other data teams to develop models of digital signals with strong relevance to the financials of publicly traded companies, usually businesses that rely heavily on their digital footprint. With domain expertise in the financial realm, you will suggest and explore new data sources and implement new features and bring them to production with the support of data engineers.

So, what will you be doing all day?

Your role as part of the R&D department, and as part of the investors teammeans your daily responsibilities may include:


Utilize proprietary raw data and products from various data teams to develop models of digital signals relevant to the financial performance of publicly traded companies.
Leverage domain expertise in the financial realm to identify and explore new data sources, ensuring the continuous improvement and relevance of our insights.
Develop forecast models using advanced statistical techniques and machine learning algorithms to predict key performance indicators (KPIs) for publicly traded companies. Providing valuable insights into the digital strategies and performance of these companies.
Collaborate with data engineers to implement new features and deploy models into production environments.
Conduct thorough analyses to uncover actionable insights and trends within the data, providing valuable recommendations to stakeholders.
Stay updated on industry trends, research advancements, and best practices in data science, forecasting and predictive modeling, continuously improving methodologies and techniques.
Conduct thorough validation and testing of models to ensure accuracy, reliability, and scalability.
Communicate findings and recommendations effectively to both technical and non-technical stakeholders, guiding strategic decision-making and driving business impact.


This Is The Perfect Job For Someone Who:


Prior experience in building financial predictive models, backtesting and forecasting - Must
Has 2+ years of experience with statistical and machine learning tools - Python, R, etc - Required
Holds a B.Sc. in Computer Science/Mathematics/Physics or any other relevant field - Required
Background in Financial tech/Economy - Required
Familiarity with SQL
M.Sc. in Computer Science/Mathematics/Physics or any other relevant field - Advantage


*All Similarweb offices work in a hybrid model, so you can enjoy the flexibility of working from home with the benefits of building face-to-face connections with fellow Similarwebbers.*

Why you’ll love being a Similarwebber: You’ll actually love the product you work with : Our customers aren’t our only raving fans. When we asked our employees why they chose to come work at Similarweb, 99% of them said “the product.” Imagine how exciting your job is when you get to work with the most powerful digital intelligence platform in the world.

You’ll find a home for your big ideas : We encourage an open dialogue and empower employees to bring their ideas to the table. You’ll find the resources you need to take initiative and create meaningful change within the organization.

We offer competitive perks & benefits: We take your well-being seriously, and offer competitive compensation packages to all employees. We also put a strong emphasis on community, with regular team outings and happy hours.

You can grow your career in any direction you choose: Interested in becoming a VP or want to transition into a different department? Whether it’s Career Week, personalized coaching, or our ongoing learning solutions, you’ll find all the tools and opportunities you need to develop your career right here.

Diversity isn’t just a buzzword: People want to work in a place where they can be themselves. We s trive to create a workplace that is reflective of the communities we serve, where everyone is empowered to bring their full, authentic selves to work. We are committed to inclusivity across race, gender, ethnicity, culture, sexual orientation, age, religion, spirituality, identity and experience. We believe our culture of equality and mutual respect also helps us better understand and serve our customers in a world that is becoming more global, more diverse, and more digital every day.

Why choose Similarweb?

We believe that building a great product and a great company starts with finding amazing people and helping them grow and develop professionally and personally. At Similarweb, you’ll be surrounded by curious, witty and passionate people that are hungry to drive real impact. We are proud to have over 800 creative and talented professionals, and we strongly believe in winning together as a way of driving a successful business!

Our Values:


Data Driven: We believe data driven decisions are the key to success and we are evangelists for the power of digital insights
Passionate: We care deeply about what we do, are accountable for our actions and are committed to helping each other
Excellence: We believe in excellence as a mindset. It’s in our nature; and we work hard to make a difference
Winning Together: We know what it takes to build a great company and a great product and it begins with valuing each and every member of our team and working together to reach new heights.


About Similarweb:

Similarweb is the most trusted platform for understanding online behavior. Millions of people rely on Similarweb insights daily as the ground truth for their knowledge of the digital world. We empower anyone — from the curious individual to the enterprise business leader — to make smarter decisions by understanding why things happen across the digital ecosystem. Learn more at WWW.SIMILARWEB.COM .

Bring your authentic self, DEI @ Similarweb

Similarweb is a global company that strives to create a workplace reflective of the communities we serve, where individuals are empowered to bring their full, authentic selves to work. We are committed to inclusivity across race, gender, ethnicity, culture, sexual orientation, age, religion, spirituality, identity and experience. We believe our culture of equality and mutual respect also helps us better understand and serve our customers in a world that is becoming more global, more diverse, and more digital every day.

Why choose Similarweb?

We believe that building a great product and a great company starts with finding amazing people and helping them grow and develop professionally and personally. At Similarweb, you’ll be surrounded by curious, witty and passionate people that are hungry to drive real impact. We are proud to have over 800 creative and talented professionals, and we strongly believe in winning together as a way of driving a successful business!

About Similarweb:

Similarweb is the most trusted platform for understanding online behavior. Millions of people rely on Similarweb insights daily as the ground truth for their knowledge of the digital world. We empower anyone — from the curious individual to the enterprise business leader — to make smarter decisions by understanding why things happen across the digital ecosystem. Learn more at WWW.SIMILARWEB.COM .

Bring your authentic self, DEI @ Similarweb

Similarweb is a global company that strives to create a workplace reflective of the communities we serve, where individuals are empowered to bring their full, authentic selves to work. We are committed to inclusivity across race, gender, ethnicity, culture, sexual orientation, age, religion, spirituality, identity and experience. We believe our culture of equality and mutual respect also helps us better understand and serve our customers in a world that is becoming more global, more diverse, and more digital every day.

We will handle your application and information related to your application in accordance with the Applicant Privacy Policy available here .
Show more "
BI Developer,Elad Software Systems,2024-08-05,https://il.linkedin.com/jobs/view/bi-developer-at-elad-software-systems-3994011492?position=34&pageNum=0&refId=NQvFCH93VGMjkM%2BLAVbsDg%3D%3D&trackingId=PXm07%2FqdysHd%2B8%2FPfPlBzQ%3D%3D&trk=public_jobs_jserp-result_search-card,"תיאור ודרישות משרה

Our Data department is looking for a BI Developer and Analyst to join the team of BI professionals.

End to End responsibility on the BI projects, from characterization to visualization, including complex ETL’s.

Develop comprehensive BI tools and solutions to empower business decisions using data integration, data analysis, and data modelling.

Requirements


2+ years of experience as a BI Developer or Analyst.
High level in SQL and ETL processes.
Experience with Power BI.
Python – an advantage.
Experience in cloud data warehouse – an advantage.
A team player with a passion for data and problem solving.
הפניה מיועדת לנשים וגברים כאחד
רק פניות מתאימות יענו
Show more "
Product Analyst,Similarweb,2024-08-15,https://il.linkedin.com/jobs/view/product-analyst-at-similarweb-4002018657?position=38&pageNum=0&refId=NQvFCH93VGMjkM%2BLAVbsDg%3D%3D&trackingId=vVCGIlIkZdGDAbCD%2FoA60w%3D%3D&trk=public_jobs_jserp-result_search-card,"At Similarweb, we are revolutionizing the way businesses interact with the digital world by revealing to them everything that happens online.

Our unique data and solutions empower over 5,000 customers globally, including industry giants like Google, eBay, and Adidas, to make game-changing decisions that drive their digital strategies.

In 2021, we went public on the New York Stock Exchange, and we continue to reach new heights! Come work alongside Similarwebbers across the globe who are bright, curious, practical and good people.

Why is this role so important at Similarweb?

A Product Analyst at SimilarWeb is responsible for understanding the needs of the company's customers and stakeholders and using data and analytics to inform the development of new or existing products and features.

You will be essential in improving our customer experience, user retention and adoption, and supporting the growth of the products.

So, what will you be doing all day?

Your role as part of the product analytics teammeans your daily responsibilities may include:


Working closely with members of the product organization (product management, R&D, design, etc.) to drive impact, value, and insights using data in strategic decision-making and throughout the product development cycle.
Use data and analytics to validate product hypotheses and measure the success of new products and features.
Being an expert on the usage, quality, and health of the products
Communicate insights and recommendations to stakeholders in a clear and compelling way
Building strategic relationships across multiple teams.
Collaborating with Product Management to shape, support, and execute product goals that positively impact the product experience
Implementing decision-making based on data culture in the Product organization by creating objectives and measurements.


This is the perfect job for someone who has the following:


2+ years of working experience as a product analyst (B2B SaaS experience is a significant advantage)
Experience working with product managers and cross-functional teams
A bachelor’s degree in a quantitative field.
An expert in SQL
Experience with analytics and visualization tools (Tableau and Mixpanel - advantage).
Strong problem-solving skills and the ability to think strategically
Team players who have excellent communication skills.
Proficiency in English.
Working experience in Python coding is a significant advantage.


**At Similarweb, collaborating with our colleagues in-office creates a more connected, unified culture. Our best work is a product of our face-to-face collaboration, with the ability to work partially from home.**

Why You’ll Love Being a Similarwebber

You’ll actually love the product you work with: Our customers aren’t our only raving fans. When we asked our employees why they chose to come work at Similarweb, 99% of them said “the product.” Imagine how exciting your job is when you get to work with the most powerful digital intelligence platform in the world.

You’ll find a home for your big ideas: We encourage an open dialogue and empower employees to bring their ideas to the table. You’ll find the resources you need to take initiative and create meaningful change within the organization.

We offer competitive perks & benefits: We take your well-being seriously, and offer competitive compensation packages to all employees. We also put a strong emphasis on community, with regular team outings and happy hours.

You can grow your career in any direction you choose: Interested in becoming a VP or want to transition into a different department? Whether it’s Career Week, personalized coaching, or our ongoing learning solutions, you’ll find all the tools and opportunities you need to develop your career right here.

Diversity isn’t just a buzzword: People want to work in a place where they can be themselves. We strive to create a workplace that is reflective of the communities we serve, where everyone is empowered to bring their full, authentic selves to work. We are committed to inclusivity across race, gender, ethnicity, culture, sexual orientation, age, religion, spirituality, identity and experience. Our culture of equality and mutual respect also helps us better understand and serve our customers in a world that is becoming more global, more diverse, and more digital every day.

We will handle your application and information related to your application in accordance with the Applicant Privacy Policy available here .


Show more "
Business Intelligence Developer,Nogamy נוגמי,2024-08-14,https://il.linkedin.com/jobs/view/business-intelligence-developer-at-nogamy-%D7%A0%D7%95%D7%92%D7%9E%D7%99-4001492299?position=43&pageNum=0&refId=NQvFCH93VGMjkM%2BLAVbsDg%3D%3D&trackingId=C5ff%2FBPzJ0SYWOT1FEO2Rg%3D%3D&trk=public_jobs_jserp-result_search-card,"Are you a Tableau developer? With at least two years of practical experience? This is your next job

*We also have an expert position!

What will your day look like?

Building advanced and smart models for data analysis.

Creating dashboards to display and visualize insights.

Interacting with customers and gathering requirements.

Task and project management.



Job requirements:

2 or more years of proven experience working with Tableau. * The specialist position has at least 4 years of experience, with excellent analysis and development ability

Experience in the field of BI/DWH.

High level SQL

Experience with Data source

Excellent human relations, personal responsibility, independent, team player, diligent and reliable
Show more "
MIS Software Developer,HiBob,2024-08-07,https://il.linkedin.com/jobs/view/mis-software-developer-at-hibob-3995267216?position=44&pageNum=0&refId=NQvFCH93VGMjkM%2BLAVbsDg%3D%3D&trackingId=68eK60bZfUvOnP%2BfQ78l%2FQ%3D%3D&trk=public_jobs_jserp-result_search-card,"Description

An MIS (Management Information Systems) Software Developer designs, develops, implements, and maintains software systems tailored to meet the information needs of an organization's management.

Key Responsibilities


Software Development - Write, test, and maintain code to build robust and scalable software applications. Perform debugging and troubleshooting to resolve software issues.
System Maintenance - Monitor and maintain software performance, optimizing systems to ensure they run efficiently and effectively.
Security and Compliance - Implement security best practices and ensure compliance with relevant regulations, particularly when handling sensitive data.
Understanding Business Needs - Collaborate with stakeholders to comprehend business processes and information requirements, translating them into effective software solutions.
Integration with Existing Systems - Integrate new software solutions with existing organizational systems, ensuring seamless interoperability and functionality.


What You Will Do


Process Development - Build, develop, and maintain complex processes to meet business requirements.
Operational Procedures - Craft and operate processes and procedures to keep our environment in healthy shape and aligned with needed control frameworks.
AI Integration - Develop and implement AI-driven solutions, integrating AI models and leveraging techniques like Retrieval-Augmented Generation (RAG) and prompt engineering to enhance MIS functionalities and improve data retrieval, processing, and user interactions.


Requirements


Practical experience in Python. (1-2 years)
Proficiency with AWS services such as Lambda, SNS, SQS,S3, and Bedrock.
Ability to research and explore new tools and services.
Basic SQL Knowledge (Postgrase or Snowflake)
Experience with Salesforce development using APEX and LWC. (1-2 years)
Experience with tools like Workato or other Low Code is advantageous.
Experience in using generative AI tools (OpenAI, Cluade, RAG , Agents)
Knowledge in version control and deployment tools like GitHub and TerraForm.
Ability to thrive in a fast-paced, dynamic environment.
Capability to independently learn and adapt to new technologies.
Show more "
