title,company,date,link,description
Data Analyst Graduate,Siemens Energy,2024-08-16,https://uk.linkedin.com/jobs/view/data-analyst-graduate-at-siemens-energy-4000271137?position=26&pageNum=0&refId=QvW8vtb5mIRZShhYjtxzSQ%3D%3D&trackingId=0OJevSZ%2Bu%2FodagyNcuY4EQ%3D%3D&trk=public_jobs_jserp-result_search-card,"A Snapshot of Your Day

As a Graduate Data Analyst, you typically be involved in a blend of data exploration, analysis, collaboration and reporting. Extracting data from various sources (databases, APIs, etc.) and being data cleaning to perform data analysis. Create visualizations (using Tableau or Power BI) to represent key business insights, and prepare reports and dashboards for partners, ensuring the data is presented clearly and effectively.

You will have an individual training plan to aid you in developing the specific skills and knowledge required for your role. At the end of the program, you will be equipped with excellent knowledge to support you for your professional career within Siemens Energy.

How You’ll Make An Impact


Gain hands-on experience in an exciting and challenging services environment
Learn/improve your analytical and critical thinking skills in a variety of teams in the Siemens Energy Gas Service business.
Collaborate with a variety of key business functions to understand what it takes to keep an engineering company running.
Be a valued member within a team of Entry Level Talent (Apprentices/Interns/Graduates) to participate in the business improvement projects. The scope of these projects will provide you with valuable team working and presentation skills.
Take part in our Societal Engagement schemes, where you can push the business further and change its course, as well as represent us externally such as at STEM events.
Seek out opportunities that will strengthen your skills and enhance your knowledge to continue to support the business and your career development path.



What You Bring


Graduated with a 2:2 degree or above in data science (preferred) or STEM subject.
Are flexible, know how to connect with others and pride yourself on bringing positive, bright ideas to the team.
Feel comfortable working and reporting at all levels of a multidisciplinary team.
It would be beneficial to have some understanding of the some of the following software’s like Alteryx, Tableau or Power BI.



About The Team

Join our Data Analyst Graduate Programme and the people behind Gas Services, based in Newcastle. You will be supporting the energy transition away from traditional forms of power generation as well as providing service solutions and improvements to our customers on this journey. We have a strong Engineering team supporting a diverse product line and you will have many exciting opportunities to develop your career. You’ll get to know us from the inside, develop your natural talents on the job - and become a part of the teams shaping the future of power generation.

Who is Siemens Energy?

At Siemens Energy, we are more than just an energy technology company. We meet the growing energy demand across 90+ countries while ensuring our climate is protected. With more than 94,000 dedicated employees, we not only generate electricity for over 16% of the global community, but we’re also using our technology to help protect people and the environment.

Our global team is committed to making sustainable, reliable, and affordable energy a reality by pushing the boundaries of what is possible. We uphold a 150-year legacy of innovation that encourages our search for people who will support our focus on decarbonization, new technologies, and energy transformation.

Our Commitment to Diversity

Lucky for us, we are not all the same. Through diversity we generate power. We run on inclusion and our combined creative energy is fueled by over 130 nationalities. Siemens Energy celebrates character – no matter what ethnic background, gender, age, religion, identity, or disability. We energize society, all of society, and we do not discriminate based on our differences.

Rewards And Benefits

26 days holiday plus bank holidays
Show more "
Commercial Data Analyst - Internship,Hadrian,2024-08-17,https://uk.linkedin.com/jobs/view/commercial-data-analyst-internship-at-hadrian-4000291605?position=28&pageNum=0&refId=QvW8vtb5mIRZShhYjtxzSQ%3D%3D&trackingId=AlzbJgSkReu5idGv9dpgzw%3D%3D&trk=public_jobs_jserp-result_search-card,"Are you driven by data and excited to uncover insights that fuel business growth in a dynamic, innovative environment?

Then this is the role for you! Take the exciting opportunity to contribute to Hadrian's success by turning data into actionable strategies that power our expansion and scale our impact.

Who are we:

We are Hadrian - a cybersecurity startup. A force reshaping the future of cybersecurity. Founded in August 2021, we've secured €20 million in funding and the backing of ABN AMRO Ventures, propelling us into a new era.

Our goal is to provide companies with a real-time Exposure Management platform, viewing security through a hacker's eyes because, well, hackers understand hackers best. We continuously map the digital footprint of organizations, discover risks, and prioritize remediation for security teams to harden their external attack surfaces.

Located in Amsterdam's buzzing Leidseplein and London's famous Baker Street, our diverse team from 20+ countries is on a mission to revolutionize security. Join us in securing over 200 businesses and be at the forefront of automated offensive security.

Your Role:

During your internship as a Commercial Data Analyst, you will work closely with our go-to-market teams to analyze data, identify trends, and provide actionable insights. This role is ideal for someone with a passion for data, strong analytical skills, and an interest in software startups. You will have the opportunity to work on real-world projects, contribute to strategic decision-making, and gain valuable experience in a fast-paced startup environment.

What you will do during your Commercial Data Analyst internship at Hadrian:


Data Collection & Cleaning: Gather, clean, and organize data from various sources to ensure accuracy and completeness.
Reporting: Create and maintain dashboards, reports, and visualizations to communicate key insights to stakeholders.
Data Analysis: Conduct in-depth analyses of sales, marketing, and customer data to identify trends, patterns, and opportunities for growth.
Data-Driven Decision Making: Provide data-driven recommendations to support strategic business decisions and improve overall performance.
Support Go-to-Market Strategies: Collaborate with the go-to-market team to analyze campaign performance, identify target markets, and optimize marketing strategies.
Ad-hoc Analysis: Perform ad-hoc analysis as needed to support various business initiatives.


You are fit for this job because you:


Are currently pursuing a degree in Data Science, Statistics, Economics, Business, or other quantitative field.
Have strong analytical skills with proficiency in spreadsheets and SQL.
Have a strong understanding of statistical analysis and experience with statistical software (e.g., Python, R).
Possess excellent problem-solving abilities and attention to detail.
Have strong communication skills with the ability to present complex data insights in a clear and concise manner.
Are able to work independently and as part of a team in a fast-paced, dynamic environment.


Bonus points if you:


Have hands-on experience with data visualization tools (e.g., Looker, Tableau, Power BI).
Are familiar with ETL/ELT data pipelines.


Benefits at Hadrian:


Flexible hours and remote working
Laptop
Work-from-home budget
Business travel card
Swapfiets
Joyful team activities


Hadrian’s working culture offers:


Hands-on experience with real-world data and impactful projects.
Mentorship and guidance from experienced professionals.
Opportunity to grow and learn in a supportive and innovative environment.
Networking opportunities and career development resources.
Domain knowledge in the Cybersecurity industry


Why you want to be part of Hadrian


Make the internet safer. We enable companies to protect their customers, employees, and other stakeholders from malicious hackers by providing real-time Exposure Management from the Hacker’s perspective
Board a primed rocket ship. Hadrian is growing fast; the team is approaching 70 wonderful people, notable customers are signed and significant funding is raised. Now is the time to join our high-growth journey
Be part of a strong and dynamic culture. Our values define who we are as a group, and serve as the cornerstones to guide us in building a product that our customers love. At Hadrian, we achieve this by championing a culture that takes ownership, succeeds together, increases velocity, and pursues growth


Sounds like the role for you? Hit the apply button!

Our clients are seeking a world-class and reliable digital security service. That is exactly what we are offering. Therefore, a background check will be part of the application process.
Show more "
Data Analyst,Pareto,2024-08-08,https://uk.linkedin.com/jobs/view/data-analyst-at-pareto-3994286754?position=29&pageNum=0&refId=QvW8vtb5mIRZShhYjtxzSQ%3D%3D&trackingId=nh5CqVU%2F81n0fxI9gijXXA%3D%3D&trk=public_jobs_jserp-result_search-card,"Job Title: Data AnalystLocation: Coleshill, BirminghamA world leader in gases, technologies and services for Industry and Health, our client is present in 73 countries with over 67,000 employees and serves more than 3.9 million customers and patients!Offering a unique expertise, they offer innovative and sustainable solutions within the markets they serve. Our client now has an exciting opportunity for an analytical university graduate to join their ever growing team as a Data Analyst! Package:
£20k basic salary
Company bonus taking your earnings higher
Excellent progression, learning and development potential
Regular socials in a welcoming, inclusive environment
Fantastic L&D opportunities into senior analyst and operational roles
Private healthcare
Pension
Role:
Gain a comprehensive understanding of the company, their offering and the market they operate within
Manipulate complex data sets to arrive at actionable conclusions with which to help drive business decisions and strategy
Order stock from suppliers to fulfil customer demand and maintain service levels
Process order confirmations from suppliers quickly and effectively, liaising with other departments where necessary
Communicate informed risks within the business to key stakeholders
Prepare presentations, reports and analysis for required teams
Support the wider function of the supply chain department
Requirements:
Educated to degree level
Possess exceptional communication and interpersonal skills
Computer/IT literate
Ability to multitask, prioritise and manage time effectively
Good time management and organisational skills
Pareto is committed to promoting equality, diversity and inclusion. We encourage and welcome applications from all, irrespective of background or circumstance. Our consultants are happy to discuss any adjustments you require in support of your application.

Show more "
Data Analyst,Erin Associates Ltd,2024-08-02,https://uk.linkedin.com/jobs/view/data-analyst-at-erin-associates-ltd-3990346835?position=35&pageNum=0&refId=QvW8vtb5mIRZShhYjtxzSQ%3D%3D&trackingId=vqXfzsIiLHT6YkXt1%2FYcog%3D%3D&trk=public_jobs_jserp-result_search-card,"Benefits

Data Analyst - Hybrid£40,000 plus up to 20% bonus and excellent benefitsThis award-winning and growing software company are looking for Data Analyst with experience working in a data team. This Data role will work with large and complex datasets associated with their products.The Data Analyst will deal with analysis, interpretation and prediction of the data associated with their products. This role will demonstrate bringing statistical rigor and help to further the data knowledge of the data team with new technologies. Experience:


Strong experience as a data analyst including statistical analysis and handling large data sets.
Strong SQL skills for data manipulation and extraction.
Experience cleaning complex datasets and ideally working in the financial sector.
Experience using data visualisation tools including Qlik, Tableau, & PowerBI


Behaviours:


Must be able to collaborate and engage with stakeholders cross-functionally to share knowledge.
Must work autonomously to manage workload and meet agreed deadlines.
Must be able to resolve complex issues and shape solutions.


The role will see you join a well-established business that has grown significantly over the past 3 years. You will be given autonomy in this role to shape the data team and strategy moving forward. They offer a competitive salary with an excellent benefits package. Please send your CV for immediate consideration!Contact – Alex PalmerIf you have not heard back from us within 5 working days, please assume that your application has been unsuccessful on this occasion. Your profile may be considered for other suitable vacancies that arise within the next 12 weeks.Keywords; Data Analyst, Data Visualisation, Tableau, PowerBI, SQL, Python, R, Cleaning Datasets, Hybrid, Cumbria, Northwest, Manchester, Leeds, LiverpoolPlease follow us on twitter @erinassociates for similar rolesErin Associates Ltd is acting as an Employment Agency in relation to this vacancy.
Show more "
Marketing Data Analyst,Premiership Rugby,2024-08-02,https://uk.linkedin.com/jobs/view/marketing-data-analyst-at-premiership-rugby-3989667921?position=39&pageNum=0&refId=QvW8vtb5mIRZShhYjtxzSQ%3D%3D&trackingId=wLsO6H1eHsfZcE4taYz8lA%3D%3D&trk=public_jobs_jserp-result_search-card,"Marketing Data Analyst




REPORTS TO: Head of Marketing and Platforms




DIRECT REPORTS: Nil




LOCATION: London/Hybrid (3 days a week in office, 2 days remote/home)




TYPE OF CONTRACT: Full time, permanent




Audience Analysis




Reporting and Analysis on the Premiership Rugby Fan Funnel

Lead on our fan insights and report on behaviours on a regular basis. Build & manage a bespoke ‘Fan Funnel’ to illustrate conversion of fans and interest in Premiership Rugby.




Campaign Analytics

Manage marketing analytics, providing insights & analysis on channels such as app & web traffic performance. Evaluating marketing effectiveness and report on success of activations. Recommend optimisations and work with the team to continually improve performance.




Third Party Relationships

Manage relationship with our virtual assistant provider that aims to act as our customer support function.
Own the relationship with the insights teams across clubs and our third party agencies.
Work with the Insights team at the RFU; supporting on analysis & key insights to build out foundations for joint KPIs, with a view to collaborating on research projects.
SEO – work with our website team to ensure we are following best practice from an SEO perspective
Data Retention – manage our data retention policy and work with the legal team on our GDPR compliant processes




Commercial

Working with the Business Development & Partnerships team to support with key data points & database / demographic insights, to help build compelling sales narratives to win new business and renew commercial deals. Regular reporting on partner activations and metrics also required.




Reporting




Business Report

Compile reports for the Executive team and investor groups, summarising key elements of business performance. Gatekeeper of all business KPIs, aligning from all areas of the organisation.




Weekly Marketing Report

Update the team on all key marketing elements, as well as checking in on progress % to KPI targets
Report to clubs (in the form of our monthly club meetings) on KPIs and own agendas for these meetings




Social Media Reporting

Supporting the social media team and agencies on the best-performing content & formats, as well as key data points behind social performance




Final 2024 Sales Forecast – weekly / daily

Accurately track and report on rate of sales vs target for the Gallagher Premiership Rugby Final. Support Finance team in forecasting & report on marketing effectiveness by channel. Support Paid Media team also.
Develop and optimise sales forecasts and provide analysis to identify trends and opportunities.




Fan Experience Reporting

Align all clubs across the key metrics for matchday experience reporting, enabling us to track & house data points centrally, benchmarking the best-in-class and applying the learnings across the league.




Data Acquisition

Own the first party Data Acquisition roadmap – and drive fan interest through products such as our Single Sign On web and app and our Fantasy League game.
Regularly report on progress towards our target and develop response plans and work with the team to develop them.




Market Research




Fan Audience Research

Bespoke research projects (i.e. Youth Marketing Sizing & Fan Perceptions via Recollective - both with RFU) to deliver valuable insights and incremental learnings to the business.




Custom Brand Tracking Research

Working with YouGov, design and report back on a custom research project, measuring business KPIs, brand/club awareness and keeping a check on our organisational ‘heartbeat’ at quarterly intervals across the season.




HOW TO APPLY:

In writing with a current CV (maximum 2 pages) and covering letter (maximum 2 pages) by e-mail to Jo Whittaker, Head of HR, at jwhittaker@premiershiprugby.com.




All applicants must have the right to work in the UK. We do not sponsor any applicants under the tier 2 visa programme and are therefore unable to accept applications from any candidates who do not have the right to work in the UK.




NO AGENCIES PLEASE

Show more "
"Data Analyst, Fraud",Cleo,2024-08-12,https://uk.linkedin.com/jobs/view/data-analyst-fraud-at-cleo-3999440580?position=40&pageNum=0&refId=QvW8vtb5mIRZShhYjtxzSQ%3D%3D&trackingId=51O8RhMoOwktRCJu9W9n1A%3D%3D&trk=public_jobs_jserp-result_search-card,"This is a level 2 or level 3 position. Cleo has 5 internal levels of competency within Product Analytics. See our skills framework for how we differentiate on seniority.

We strongly encourage applications from people of colour, the LGBTQ+ community, people with disabilities, neurodivergent people, parents, carers, and people from lower socio-economic backgrounds. If there’s anything we can do to accommodate your specific situation, please let us know.

About Cleo

People come to Cleo to do work that matters. Every day, we empower people to build a life beyond their next paycheck, building a beloved AI that enables you to forge your own path toward financial well-being.

Backed by some of the best-known investors in tech, we’ve reached millions of people to support them throughout their financial lives. We're hitting headlines too. This year, Forbes named us as one of their Next Billion Dollar Startups, and we were crowned the 'Hottest Tech Scaleup' at the Europas.

Follow us on LinkedIn to keep up to date with new product features and insights from the team.

What You'll Be Doing

As a Data Analyst in our Fraud team at Cleo, you will play a critical role in safeguarding our company and users from fraudulent activities. Your responsibilities will include:


Proactive Review and investigation of Emerging Fraud incidents and disputes: Investigate reported fraud cases and disputes to uncover broader trends and patterns. Your insights will be pivotal in understanding and preventing future fraud attempts.
Collaboration with Fraud Product Analysts: Work closely with our fraud analyst to provide the customer-level insights to develop new rules and strategies to combat emerging fraud tactics.
Process Development and Feedback Management: Establish and refine processes for fraud review, ensuring that feedback loops are effectively managed. Your role will be essential in ensuring that feedback reaches rule development and is incorporated into our anti-fraud measures.
Reactive Mitigation of Fraud Attacks: Respond swiftly to mitigate ongoing fraud attacks by identifying root causes and working with the team to launch immediate 'stop the bleed' rules. Following these initial measures, as a team you will develop more refined and effective rules.
User Complaint Analysis: Address user complaints regarding our fraud rules, identifying pain points and areas for improvement to enhance user experience and fraud prevention effectiveness.
Capacity Management: Ensure that the backlog of disputes is effectively reviewed and that capacity planning is optimized. You will be responsible for managing the workload and ensuring timely resolution of cases.
Reviewer Tools Management: Oversee the tools and resources available to reviewers, ensuring they have the necessary information to tag cases accurately and efficiently.


About You

To be successful in this role, you should possess the following qualifications and attributes:


SQL Proficiency: You have 2 years + hands-on experience with SQL, using it to analyze data, identify trends, and support your investigations.
Experience: You have a minimum of two years of experience in the field of fraud investigation.
Versatility: You can seamlessly switch between reactive and proactive work, handling urgent fraud cases while also focusing on long-term prevention strategies.
Detail-Oriented: You have a keen eye for detail, with a passion for uncovering trends and insights from complex data sets.


Join us at Cleo, where your expertise will help us stay ahead of fraud and ensure a secure environment for our users. If you're passionate about fraud investigation and thrive in a fast-paced, dynamic setting, we would love to hear from you.

What do you get for all your hard work?


A competitive compensation package (base + equity). You can view our public skills framework and salary bandings here - The band for this role is £53,158- £90,046
Work at a fast-growing UK startup, backed by top VC firms - Sofina, Balderton, EQT Ventures - that still has a sense of its values
A clear progression plan. We want you to keep growing. You will always have a clear development plan, built using our skills framework, and a people-manager who works hard to help you on that journey.
Hybrid-first: Join our hybrid-first team, where we blend the best of both remote and in-office work. London based employees come to our London office 1-2 times a week, however we're open to remote employees for this role. If London based, on Thursdays, we buy you lunch but you can come to the office on whichever days work best for you!
And the rest!
Performance reviews every 8 months, with generous pay increases and equity top-ups for high performers
Private Medical Insurance, dental cover, life assurance
25 days annual leave + 1 additional day for every year you spend at Cleo (+ public holidays)
6% employer-matched pension
1 month paid sabbatical after 4 years at Cleo
Enhanced parental leave
Access to Learnerbly, Reforge, and other L&D portals
Online mental health support via Spill
We'll pay for your OpenAI subscription
Regular socials and activities, online and in-person
And more! Check out our full benefits package

UK App access: The Cleo app is no longer downloadable in the UK. Why? 99% of our users are based in the US – where financial health is often overlooked. We’ve shifted our focus to where we can provide the most value and make the greatest impact for users. We’ll be returning to support UK users in the future.
Show more "
Data Analyst,Context Recruitment,2024-08-09,https://uk.linkedin.com/jobs/view/data-analyst-at-context-recruitment-3997375106?position=42&pageNum=0&refId=QvW8vtb5mIRZShhYjtxzSQ%3D%3D&trackingId=hbmPhawmQIcvhKDe8Vle1w%3D%3D&trk=public_jobs_jserp-result_search-card,"Data Analyst - Construction Engineering Company

Hybrid working

£55-65k depending on experience

We are seeking a talented and motivated Data Analyst for our client, a highly reputable construction engineering company. As a self-starter with a strong code-based background, you'll play a crucial role in interpreting existing data, providing insights, and supporting decision-making processes. If you're passionate about transforming data into actionable plans, this opportunity is for you!

Key Responsibilities:

Collaborate with cross-functional teams to analyse business metrics using tools like Excel, SQL, Power BI, and Python.

Develop visualizations and reports to enhance decision-making.

Contribute to data-driven initiatives, including improving bids, financial forecasting, and continual improvement.

Work closely with data engineers to ensure seamless data pipelines and ETL processes.Requirements:

Proven experience as a Data Analyst, preferably from a Data Engineering background

Strong fundamentals in the entire data lifecycle.

Familiarity with Azure fundamentals, Azure Data Factory, and strong SQL skills.

Proficiency in Python for data manipulation and analysis.

Excellent problem-solving, quantitative, and analytical skills.If you're ready to make an impact and thrive in a dynamic environment, apply now
Show more "
Data Analyst - Power BI,Energy Jobline,2024-08-17,https://uk.linkedin.com/jobs/view/data-analyst-power-bi-at-energy-jobline-4002351508?position=48&pageNum=0&refId=QvW8vtb5mIRZShhYjtxzSQ%3D%3D&trackingId=hbEE4SL6AMo56jnFjfYPdA%3D%3D&trk=public_jobs_jserp-result_search-card,"Job Description

I'm looking for a Power BI and data enthusiast to join a business services organisation in Central London - this is a hybrid role, requiring 2-3 days per week in the office on average.

This is a pivotal role for this business, where you'll be aligned to one of their major financial services clients as the dedicated ""data"" person working on this account. Your focus will be proactively harnessing untapped data in the client's network to ensure the delivery of exceptional services to the client, identify areas for cost-saving, and drive operational efficiency.

This will involve identifying data sources, implementing data capture and storage methodologies, and automating data pipelines from these various sources. You will be responsible for developing automated and ad-hoc Power BI reports to provide invaluable insight to management, on how they may reduce costs and improve operational efficiency. This will involve providing training and support to end users on effectively using Power BI, and ultimately aiming to drive data literacy.

This is a truly varied role, where you'll get involved in a range of projects and business processes, including working on budgeting and profit & loss analysis to ensure financial accuracy and efficiency. You will also have the opportunity to look into leveraging AI and ML to further optimise data analysis and drive innovation. You will constantly look for opportunities for improvement, including automating processes wherever possible.

This role would be well-suited to a really proactive individual who is always seeking out opportunities for improvement, using their initiative, and is truly passionate about the value that data analytics can bring to an organisation!

Requirements


Experience designing & developing Power BI solutions with use of DAX and Power Query
Experience automating business processes, with experience in Power Automate being highly beneficial
Advanced Excel and Microsoft Office skills
Financial acumen - experience working on P&L (profit & loss) analysis and budget preparation would be beneficial but not essential
Exceptional communication and stakeholder management skills, at all levels


Benefits


Salary up to £65,000 depending on experience
Pension - 5% employer and 3% employee contribution
25 days annual leave
2 paid volunteering days per year
Discretionary performance-related bonus


Please Note: This is role for UK only. This role does not offer Sponsorship. You must have the right to work in the UK with no restrictions. Some of our roles may be subject to successful background checks including a DBS and Credit Check.

Nigel Frank are the go-to recruiter for Power BI and Azure Data Platform roles in the UK, offering more opportunities across the country than any other. We're the proud sponsor and supporter of SQLBits, and the London Power BI User Group. To find out more and speak confidentially about your job search or hiring needs, please contact me directly at v.simpson@nigelfrank.com
Show more "
Intelligence Analyst,trg.recruitment,2024-08-07,https://uk.linkedin.com/jobs/view/intelligence-analyst-at-trg-recruitment-3994651662?position=49&pageNum=0&refId=QvW8vtb5mIRZShhYjtxzSQ%3D%3D&trackingId=nlhcN1lrBlI8r3bxheQriw%3D%3D&trk=public_jobs_jserp-result_search-card,"Job Title: Intelligence Analyst - Entry Level (contract)

Contract Length: 12 months

Day Rate: Negotiable

Location: London Area

Industry: Energy

Interview: 2 stages




Our client is looking to bring on an Entry-Level Intelligence Analyst to join their Security Threat Intelligence team. In this role, you will analyse tactical threats to their operating assets, working closely with UK, Europe and Eurasia security teams to drive down risk for the company.




This role could be for you if you:




Have previous experience in Analytical roles
Have excellent written communication skills
Are comfortable with Data Analysis tools (such as Power BI)




Subject matter experience in security/threat analysis is not a must!




This is an excellent opportunity for anyone with an analytical background, looking to work on a high-impact project. So, if you're interested - hit apply!




Alternatively, you can reach me at jaldington@trg-uk.com

Show more "
Data & Analytics Apprentice,Cybit,2024-07-01,https://uk.linkedin.com/jobs/view/data-analytics-apprentice-at-cybit-3962768868?position=51&pageNum=0&refId=QvW8vtb5mIRZShhYjtxzSQ%3D%3D&trackingId=Sh9X8n8pyP94gtaAaaThtg%3D%3D&trk=public_jobs_jserp-result_search-card,"Job Title: Data & Analytics Apprentice

Location: Flexibility to be office based or work from home

Salary: Up to £27,000 depending on skills and experiences.

Cybit

Our success is people powered, and we're on a mission to work with the best. Rapid growth, huge opportunities and exciting challenges mean we're looking for brilliant people to join our team here at Cybit.

Within our Data & Analytics division, we work closely with customers on a diverse range of business intelligence projects to enable them to make the best use of their data to drive critical business decisions. As well as our Data & Analytics division, we also have Managed Service and Cyber Security specialist arms to the business, setting us apart from other IT consultancies.

We operate out of three offices, Berkshire, Newcastle & Belfast, and have 150 employees across Cybit. We have great relationships with our vendors, and we're a Microsoft Gold Partner, Qlik Select Partner, Alteryx Premier Partner, AWS Advanced Consulting Partner, Palo Alto Platinum Innovator, F5 Gold Partner and more!

What you'll do

The Data & Analytics Apprentice will support our internal & client requirements working with technologies such as Qlik, Talend and Microsoft. You'll assist our clients in a variety of sectors, to allow them to obtain a deeper understanding of their business while helping internal teams generate insights into our operations.

As a quide you will:


Learn about Data & Analytics through team engagement, our vendors and official learning resources
Deliver elements of internal projects to build data assets and visualisations to drive operational improvements
Support client projects alongside other team members by applying data engineering techniques around ETL, data warehousing and data quality
Produce demonstration platforms for our focus industry solutions
Employ advanced data technologies including machine learning techniques to enrich existing data assets
Keep up to date with technology advancements with hands-on learning and show & tell engagements with other team members


What we're looking for:


A basic understanding of data, for example a grasp of core concepts like T-SQL and visualisation technology like Qlik or Power BI.
A passion and interest in data and analytics with a natural curiosity about data and it's role in business.
Eagerness to learn with an adaptability to keep up with new trends
Strong work ethic; we needs reliability, dedication and someone who can meet work deadlines.
Good communication skills, both written and verbal.
Solid teamworking and the ability to collaborate effectively with different teams



Desired Qualifications:

Education qualifications are not necessary but at least one year of experience withing the field of data, ETL or report creation is desirable.

Why join us

Keep developing

Be the best in the business by learning from the best in the business. With industry leading training, mentoring and development, our experts will share their deep sector knowledge and help you to build a career that counts. You'll have the opportunity to work with fantastic colleagues and customers,

Work with fantastic colleagues and customers

Come together to solve real-world challenges by creating easy to use, flexible solutions and services that make a real difference to our customers' businesses.

National career, local touch

Our customers love our down to earth and friendly approach. It's part of the reason we're growing so quickly. So no matter how much we expand, or where in the UK you're based, you'll get the time and opportunity to really look after our customers.

Opportunity everywhere

We're growing fast. Which means there's plenty of room for career progression as we expand our teams and build new ones to take us to the next level.

People first, always

We never forget that our success is people-powered. So we'll give you all the flexibility you need to work your way.

Celebrate difference

We come from all over the UK, from all sorts of backgrounds. Looking after each other is essential to our continued growth and success.

Be well looked after

Happy people make happy businesses. We have a great range of flexible benefits which helps you to do your best work every day. This includes:


Bonus scheme
Pension scheme
34 days annual leave including bank holidays (& the opportunity to buy more if desired )
Healthcare cash plan
Company electric car scheme
Cycle to work scheme
Employee assistance programme
Occupational sick pay


Cybit is passionate about having a diverse workforce by encouraging equality, diversity, and inclusion throughout the business. We have an inclusive environment where employees are encouraged to speak openly about what matters to them. This allows us all to learn and grow together within a safe and respectful environment. We provide equal opportunities to all and are a proud member of the Disability Confident scheme.

You may have experience as: Data & Analytics Consultant, Data Engineer, Database Consultant, Business Intelligence Consultant, Lead BI Development, Lead BI Consultant, Senior Data Analytics Consultant, Data Analyst. Data Architect, Database Administrator

Remote work allowed


Show more "
Administrative Data Analyst,Catch22,2024-08-06,https://uk.linkedin.com/jobs/view/administrative-data-analyst-at-catch22-3994746390?position=55&pageNum=0&refId=QvW8vtb5mIRZShhYjtxzSQ%3D%3D&trackingId=%2FY6DEKxmcL8qzjsHTdtwpA%3D%3D&trk=public_jobs_jserp-result_search-card,"Company Description

At Catch22, we are proud of our reputation as a modern and progressive employer. Our 1,300 colleagues and 300 volunteers work at every stage of the social welfare cycle, supporting over 60,000 individuals from cradle to career.

In Justice, we work with young people and adults in custody and in the community, providing a range of services including offender management and resettlement, veterans in custody, victim services, gangs work and youth justice.

Commissioned by Leicestershire Police and Crime Commissioner (PCC), Victim First is a free and confidential service available to all victims and witnesses of crime across Leicester, Leicestershire and Rutland. The service supports victims and witnesses to be resilient and in doing so are less likely to be re-victimised; empowered to cope and recover from crime and anti-social behaviour by timely and effective victim-centred support from local services, families and communities.

Job Description

As an Administrative Data Analyst, you will provide an enhanced administrative data analytical role to the victim service.

You will also ensure all key data is captured, managed and reported effectively in line with the contractual expectations. In undertaking this role, you will also ensure performance reports are created timely ensuring trends and patterns are identified to inform continuous service development and improvement. Additionally, you will support with some volume of telephone and email traffic in addition to general administrative work, such as; minute taking, communicating with staff and service users in writing and verbally, dealing with purchase orders and petty cash etc. on behalf of the management team.

Qualifications

Click here for the Job Description

As The Administrative Data Analyst, You Will Be Key To Ensuring The Smooth Running Of Our Processes And The Production Of Accurate Monitoring Reports Which Will Ensure We Are Able To Capture The Impact The Service Has In The Best Possible Way. Good Will Look Like


Highly organised individual with an ability to work in a high-pressure environment
A proactive and motivated outlook
Innovative approach to problem solving
Excellent communication skills with the ability to retain confidentiality at all times
Working collaboratively across the whole of Catch22 to ensure we make best use of our wealth of skills and experience.


Additional Information

Salary: £23,000 per annum (£13,800 pro rata)

Hours: 22.5hrs per week

This role is subject to an enhanced Disclosure and Barring Service (DBS) Check.

The Benefits Of Working With Catch22


Permanent contract, working 22.5 hours per week from our offices in Leicester.
Flexible working options available, with ad hoc homeworking possible and flexible working requests met with a willingness to approve where service delivery allows.
28 days annual leave plus bank holidays, increasing to 33 days plus bank holidays after 5 years.
Enhanced workplace pension with 4% employer contribution.
Discounts for over 1,400 retailers and gym memberships.
Life insurance x3 salary.
Enhanced maternity, paternity and adoption pay.
Access to health and wellbeing benefits, including GP helpline, reimbursed eye tests, and a cycle to work scheme.


See the benefits of working for Catch22 here.

Unless otherwise stated, interviews will be arranged as suitable candidates are identified, so early application is strongly advised.

At Catch22 we value equality, diversity and inclusion. We are wholeheartedly committed to the principle of equality of opportunity, both as an employer and as a provider of services. Diversity and Inclusion is part of what we do every day, working to deliver our vision to build a strong society where everyone has good people around them, a purpose, and a good place to live.

At Catch22 we are proud of our commitment in supporting people develop in their careers and progress in our organisation. In 2024, within our Justice Hub, we have 68% of those in management roles that originally joined Catch22 in the frontline workforce and some worked across a number of roles and Leadership positions before joining management. This allows us to have a highly experienced management group and provides development opportunities for those in our much valued front-line.

Catch22 is committed to rigorous safeguarding and safer recruitment practices; ensuring that every individual within the organisation has been safely and appropriately checked.
Show more "
